email,name,businessName,category,city,state,zipCode,businessDescription,phone,phone,website,dontationLink,image,inNeed
,,Roscoe's Chicken and Waffles,Restaurant,Los Angeles,CA,,,+113237526211,+13237526211,https://www.roscoeschickenandwaffles.com/,,,
,,Hyperion Public,Restaurant,Silver Lake,CA,,,+113237616440,+13237616440,http://www.hyperionpublic.com/silver-lake,,,
,,Phat Birds,Restaurant,Silver Lake,CA,,,+113239439191,+13239439191,https://phatbirds.com/,,,
,,Say Cheese,Restaurant,Silver Lake,CA,,,+113236650545,+13236650545,http://www.saycheeselosangeles.com/,,,
,,Fresh and Meaty Burgers,Restaurant,Studio City,CA,,,+118189274051,+18189274051,https://www.bestturkeyburgerlosangeles.com/,,,
,,Sattdown Jamaican Grill,Restaurant,Studio City,CA,,,+118187663696,+18187663696,http://sattdownjamaicangrill.com/,,,
,,Uncle Andre’s BBQ,Restaurant,Studio City,CA,,,+118187638414,+18187638414,https://www.soulofamerica.com/us-cities/los-angeles/la-restaurants-nightclubs/uncle-andres/,,,
,,Ranchside Cafe,Restaurant,Sylmar,CA,,,+118188340031,+18188340031,http://www.ranchsidecafe.com/,,,
,,Fish Bone Seafood,Restaurant,Tarzana,CA,,,+118189758083,+18189758083,https://fishboneseafood.com/fishbone-seafood-tarzana/,,,
,,Obet & Del’s Coffee,Restaurant,Thai Town,CA,,,+112137700133,+12137700133,https://www.yelp.com/biz/obet-and-dels-coffee-los-angeles,,,
,,Lotus Vegan,Restaurant,Toluca Lake,CA,,,+117275491688,+17275491688,https://www.lotusvegan.us/,,,
,,Fish Bone Seafood,Restaurant,Torrance,CA,,,+113238142400,+13238142400,https://fishboneseafood.com/fishbone-seafood-carson/,,,
,,Pepper's Jamaican Cuisine,Restaurant,Van Ness,CA,,,+113233898053,+13233898053,https://www.instagram.com/peppersjamaicancuisine_/?hl=en,,,
,,Jaliz East African Cuisine,Restaurant,Van Nuys,CA,,,+118185712188,+18185712188,http://jalizcuisine.com/,,,
,,Mom's Haus,Restaurant,Van Nuys,CA,,,+118187861373,+18187861373,https://www.eatmomshaus.com/,,,
,,Sweet Blessings,Restaurant,Van Nuys,CA,,,+118182858437,+18182858437,https://www.sweetblessingsla.com/,,,
,,Hawkin's House of Burgers,Restaurant,Watts,CA,,,+113235631129,+13235631129,http://www.hawkinsburgers.com/,,,
,,Watts Coffee House,Restaurant,Watts,CA,,,+113232494343,+13232494343,https://www.facebook.com/whereweprepareourfoodwithLOVE/,,,
,,Alta Adams,Restaurant,West Adams,CA,,,+113235714999,+13235714999,https://www.altaadams.com/,,,
,,Adams Coffee Shop,Restaurant,West Adams,CA,,,+113235714111,+13235714111,https://www.altaadams.com/new-page-3,,,
,,Chef Marilyn's,Restaurant,West Adams,CA,,,+113237378101,+13237378101,https://www.chefmarilyns2638.com/,,,
,,Just Turkey,Restaurant,West Adams,CA,,,+113235910277,+13235910277,http://justturkeyla.com/,,,
,,The Court Cafe,Restaurant,Westchester,CA,,,+113104314969,+13104314969,https://www.instagram.com/thecourtcafe_inc/?hl=en,,,
,,Brandoni Pepperoni,Restaurant,Hollywood,CA,,,+113233064968,+13233064968,https://www.brandoni-pepperoni.com/,,,
,,La Louisanne,Restaurant,Windsor Hills,CA,,,+113232935073,+13232935073,http://www.lalouisannela.com/,,,
,,Little Kingston Jamaican Restaurant,Restaurant,Windsor Hills,CA,,,+113232955596,+13232955596,https://www.instagram.com/jamaicaonthego/,,,
,,Simply Wholesome,Restaurant,Windsor Hills,CA,,,+113232942144,+13232942144,https://www.simplywholesome.com/,,,
,,The Snoball Shop,Restaurant,Windsor Hills,CA,,,+113232923145,+13232923145,http://www.snoballshop.com/,,,
,,Cafe Michelle,Cafe,Aberdeen,MD,21001,,+114102728301,+14102728301,https://www.thecafemichelle.com,,,
,,Elite Restaurant Anacostia,Plant Based Soul Food,Washington,DC,,,+112028828988,+12028828988,eliferestaurant.com,,,
,,Chick and Ruth's,diner,Annapolis,MD,21401,,,,https://www.chickandruths.com/,,,
,,Small Cakes,Cupcakes and Icecream,Annapolis,MD,21401,,,,,,,
,,Our Recipes Cafe,"Cafes, Burgers, Breakfast & Brunch",Arbutus,MD,21227,,+114435756043,+14435756043,ourrecipescafe.com,,,
,,Dakari Soul Food,Soul Food,Brooklyn,MD,21225,,+114103500173,+14103500173,https://www.dakarisoulfood.com,,,
,,Khepera's Kitchen,,Baltimore,MD,21218,,+114109610490,+14109610490,https://www.kheperaskitchen.com/,,,
,,Mackey's Crabhouse and Seafood Catering,"Seafood, Caribbean, American carryout",Baltimore,MD,21206,,+114104832722,+14104832722,,,,
,,Flavor Restaurant & Bar,Latin American,Baltimore,MD,21224,,+114102762600,+14102762600,https://www.latinamericanflavorlah.com/,,,
,,The Avenue Bakery,Bakery,Baltimore,MD,21217,,+114102253881,+14102253881,https://www.theavenuebakery.com,,,
,,DrinkSpizzy,Smoothie & Juice Bar,Camp Springs,MD,20748,,,,www.drinkspizzy.com,,,
,,Simply Marie's,Southern inspired homestyle cooking,Baltimore,MD,21224,,+114103420822,+14103420822,https://www.simplymariesbreakfast.com,,,
,,St. Mary's Restaurant & Bar,Jamaican,Baltimore,MD,,,+114108899600,+14108899600,stmarysrestaurantbar.com,,,
,,,Comfort food,Baltimore,MD,21218,,+114107775277,+14107775277,https://www.terracafebmore.com/,,,
,,Ida B's Table,"Soul Food, Diners, Breakfast & Brunch",Baltimore,MD,21202,,+114108440444,+14108440444,https://www.idabstable.com/,,,
,,Next Phaze Cafe,,Baltimore,MD,21202,,+114104493232,+14104493232,http://nextphazecafe.com/,,,
,,Refocused Vegan,Vegan Comfort Food,Baltimore,MD,21201,,,,,,,
,,Gangster Vegan Organics - Baltimore,"Vegan, organic, plant-based - smoothies, bowls, juices, burgers",Baltimore,MD,21230,,+114106178903,+14106178903,https://gangstervegandmv.com,,,
,,Homemaid,"American (Traditional), Breakfast & Brunch, Cocktail Bars",Baltimore,MD,21230,,+114437598033,+14437598033,https://www.homemaidbrunch.com/,,,
,,Koba Café,"Coffee, breakfast, lunch, and more",Baltimore,MD,21230,,+114109860366,+14109860366,https://www.kobacafe.com,,,
,,Midnite Cupcakes,Cupcakes,Baltimore,MD,21230,,+114107271010,+14107271010,http://www.midniteconfection.com/,,,
,,Sobeachy Haitian Cuisine,Haitian,Baltimore,MD,,,+114106245338,+14106245338,https://www.sobeachyhaitiancuisine.com/,,,
,,Papi Cuisine Catering,"Cocktail Bars, Seafood, Caribbean",Baltimore,MD,21231,,+114438693326,+14438693326,https://www.papicuisinemd.com,,,
,,Freakinsweetjars,"Mason Jar Desserts - Pudding, Pies",Baltimore,MD,21214,,+112403748339,+12403748339,https://freakinsweetjars.company.site/,,,
,,Taste This,Homemade Southern,Baltimore,MD,21214,,+114435632845,+14435632845,,,,
,,Taste This,Homemade Southern,Baltimore,MD,21218,,+114106013731,+14106013731,,,,
,,Chef Bobby D's,"Soul Food, Cajun/Creole, Southern",Baltimore,MD,21211,,+114434495434,+14434495434,chefbobbyd.com,,,
,,Teavolve Cafe,Homestyle,Baltimore,MD,21231,,+114105221907,+14105221907,toasttab.com,,,
,,Black Acres Roastery,Coffee,Baltimore,MD,21224,,+117249911844,+17249911844,https://www.facebook.com/BlackAcresRoastery/,,,
,,Saturday Morning Cafe,"Breakfast & Brunch, American (New), Coffee & Tea",Baltimore,MD,21202,,+114105287789,+14105287789,https://www.saturdaymorningcafe.com,,,
,,Donut Alliance,Donuts,Baltimore,MD,21214,,+114438859052,+14438859052,https://www.facebook.com/donutalliance/,,,
,,The LVH,"Southern, Soul Food",Baltimore,MD,21214,,+116672604945,+16672604945,https://www.facebook.com/TheLVHBaltimore,,,
,,Ice Queens,SNOWBALLS,Baltimore,MD,,,+114106468582,+14106468582,https://www.facebook.com/Ice-Queen-Snowballs-226662094012178/,,,
,,Peppa Flame,"Salad, Lounges, Pasta Shops",Baltimore,MD,21230,,+114106468364,+14106468364,https://www.peppaflame.com/home/,,,
,,Serenity Wine Bar,Wine Bar + pizza,Baltimore,MD,21230,,+114437080392,+14437080392,https://serenitywinecafe.com,,,
,,Southeastern Roastery,"Coffee, treats",Baltimore,MD,21230,,+112023868010,+12023868010,https://www.southeasternroastery.com/#/,,,
,,The Urban Oyster,Oyster Bar,Baltimore,MD,21230,,+114439485898,+14439485898,theurbanoyster.com,,,
,,Flight American Fusion,"American (New), Wine Bars",Baltimore,MD,21212,,+114109788190,+14109788190,http://www.flightbaltimore.com/home.html,,,
,,Nailah's Kitchen,Senegalese cuisine,Baltimore,MD,21212,,,,https://nailahskitchen.com/,,,
,,Aunt Kellys Cookies,Cookies,Baltimore,MD,21201,,+114102259100,+14102259100,https://www.auntkellyscookies.com,,,
,,Land of Kush,Vegan Soul food,Baltimore,MD,21201,,+114102255874,+14102255874,https://thelandofkush.com/,,,
,,Fishnet Restaurant,Seafood,Baltimore,MD,21201,,+114438696399,+14438696399,eatfishnet.com,,,
,,O So Good BBQ,"Food Trucks, BBQ, Pit Meats, Ribs, Chicken",Baltimore,MD,21209,,+114436218365,+14436218365,https://www.facebook.com/SoGoodBBQ45/,,,
,,Sophomore Coffee,"Coffee, treats",Baltimore,MD,21218,,,,https://sophomorecoffee.com,,,
,,Breaking Bread,,Baltimore,MD,21230,,+114437081903,+14437081903,,,,
,,Nick's Rotisserie,,Baltimore,MD,21230,,+114105399100,+14105399100,,,,
,,Blacksauce Kitchen,Handmade Biscuits + More,Baltimore,MD,21211,,,,https://www.blacksaucekitchen.com/,,,
,,Creole Soul Food,Creole Soul,Baltimore,MD,21211,,,,,,,
,,Dovecote Cafe,"cafe - breakfast, sandwiches, pastries",Baltimore,MD,21217,,+114439618677,+14439618677,http://dovecotecafe.com,,,
,,Water for Chocolate,"""Sexy Comfort Cuisine""",Baltimore,MD,21231,,+114106757778,+14106757778,https://www.waterforchocolate.com/,,,
,,"Capital Lounge, Inc.",American,Baltimore,MD,21217,,+114105239300,+14105239300,,,,
,,"And 4 Dessert, Confectionery Studio","Dessert, Pastries, & Confections",Baltimore,MD,,,+114437797748,+14437797748,http://and4dessert.square.site,,,
,,Carolina Kitchen,"Soul Food, Cajun/Creole, Southern",Hyattsville,MD,,,,,https://thecarolinakitchen.com/,,,
,,Codetta Bake Shop,"Bakery - Custom order (Cakes, cupcakes, icecream)",Baltimore,MD,,,+114434929565,+14434929565,https://www.codettabakeshop.com/info,,,
,,Connie's Chicken & Waffles,,Baltimore,MD,21201,,+114105280555,+14105280555,http://www.connieschickenandwaffles.com/,,,
,,Taharka Bros Ice Cream,Ice cream,Baltimore,MD,,,+114436515659,+14436515659,http://www.taharkabrothers.com/,,,
,,Soul Kuisine Cafe,,Baltimore,MD,,,,,,,,
,,Melt,breakfast Lunch and Dinner,Baltimore,MD,21207,,,,,,,
,,Shareef's House of Wraps,Wings & Wraps,Baltimore,MD,21223,,+114102259111,+14102259111,https://www.shareefshouseofwraps.com,,,
,,SNAC,,Baltimore,MD,21201,,+114106256440,+14106256440,https://stationnortharts.com,,,
,,Miya Lounge,"African, Seafood",Beltsville,MD,20705,,+112403916593,+12403916593,miyalounge.com,,,
,,Swahili Village,east african cuisine,Beltsville,MD,20705,,+112409657651,+12409657651,swahilivillages.com,,,
,,Ruby's Southern Kitchen,"Southern, Soul Food, Breakfast & Brunch",Bowie,MD,20720,,+112402603989,+12402603989,https://www.rubysbowie.com,,,
,,Samosa Supreme,African Samosa,Bowie,MD,20720,,+112409294403,+12409294403,https://www.samosasupreme.com/,,,
,,Rock & Toss Crab House,,Bowie,MD,20720,,,,,,,
,,Crab Boss,,Brandywine,MD,20613,,+112408237810,+12408237810,www.crabboss.com,,,
,,Texas 202 Barbeque of Maryland,BBQ,Brandywine,MD,20613,,+112406813957,+12406813957,http://places.singleplatform.com/texas-202-barbecue/menu,,,
,,The Shell Shack Seafood,Seafood/Caribbean,Brentwood,MD,20722,,+112407721185,+12407721185,https://theshellshackseafood.com/,,,
,,The Uncaged Chefs,"Soul Food, Breakfast & Brunch, Comfort Food",Brentwood,MD,20722,,+113016644233,+13016644233,https://theuncagedchefs.com/,,,
,,Ahadu Ethiopian Restaurant,Ethiopian,Burtonsville,MD,20866,,+112407226900,+12407226900,https://ahadu-ethiopian-cuisine.business.site/,,,
,,Everlasting Life,Vegan,Capitol Heights,MD,20743,,+113013246900,+13013246900,https://www.eliferestaurant.com/,,,
,,Jake's Grill,Barbecue and Pit Beef,Cockeysville,MD,,,,,,,,
,,Nuvegan,Vegan,College Park,MD,20740,,+112405537567,+12405537567,https://www.ilovenuvegan.com/,,,
,,Milk & Honey,,College Park,MD,20740,,+113014772195,+13014772195,https://www.milknhoneycafe.com/,,,
,,Anegada Delights,Caribbean,Columbia,MD,21046,,+114103125218,+14103125218,https://www.anegadadelightsonlineordering.com/,,,
,,SweetPeaz Southern Kitchen,Comfort food,Baltimore,MD,,,,,https://www.facebook.com/SweetPeazSouthernKitchen/,,,
,,AMG Wing Heaven,"Wings, Fried Fish, Shrimp",District Heights,MD,20746,,+113015681111,+13015681111,https://www.amgwingheaven.com/,,,
,,Chesepeake Grill & Deli,,Dunkirk,MD,20754,,+114102865939,+14102865939,https://www.eatchesapeake.com/,,,
,,Berries by Quicha,,Baltimore,MD,,,,,,,,
,,Dessert Fantasies,Desserts,Baltimore,MD,,,,,https://www.dessertfantasies.net/,,,
,,Sunset Raw Juice Bar,"Fresh fruit smoothies, acai bowls, cold pressed juices, etc.",Owings Mills,MD,21117,,,,,,,
,,Jerknjive,,Frederick,MD,21701,,+112404394518,+12404394518,www.jerknjive.com,,,
,,Love and Confection,"Cakes, cupcakes",Gaithersburg,MD,,,+112407802046,+12407802046,https://www.loveandconfectionllc.com,,,
,,Rainbow African Restaurant,,Gaithersburg,MD,,,,,,,,
,,Deja Roux,Cajun & creole,Gambrills,MD,21054,,+114438217689,+14438217689,,,,
,,M&M Restaurant,,Gambrills,Md,21054,,+114433022747,+14433022747,mmrestaurantgambrills.com,,,
,,Judy's Island Grill,Jamaican,Glen Burnie,MD,21060,,,,http://judysislandgrill.com/,,,
,,The Soul & Krab House,Seafood,Baltimore,MD,21207,,+114104556411,+14104556411,thesoulkrabhousellc.com,,,
,,Food For Life,,Hillcrest Heights,MD,20746,,+113017354007,+13017354007,https://www.food4lifecuisine.com/,,,
,,Trinity Grill & Bar,"Bars, American (Traditional), Breakfast & Brunch",Hyattsville,MD,20782,,+112407706611,+12407706611,https://www.trinitygrillandbar.com/,,,
,,High Five,"Desserts, acai bowls, smoothies, ice cream",Laurel,MD,20707,,+113013174444,+13013174444,https://highfivedmv.com,,,
,,Mad Cow Grill,"Caribbean, American, Southern",Laurel,MD,20707,,,,https://www.madcowgrill.com/,,,
,,Monikay's Kitchen,African,Laurel,MD,20723,,+112404761952,+12404761952,https://www.facebook.com/monikayskitchen/,,,
,,More than Java Cafe,"classic cafe dishes, espresso drinks, pastries & ice cream",Laurel,MD,20707,,+113014903200,+13014903200,http://morethanjavacafe.com/,,,
,,The Hideout,Pub Food,Laurel,MD,20707,,+112403604713,+12403604713,,,,
,,2 Soul Sisters,Soul Food & Breakfast,Lusby,MD,20657,,+114437070232,+14437070232,https://2soulsisters.com/,,,
,,Fresh & Clean Cuisine,Jamaican,Owings Mills,MD,,,+114103564719,+14103564719,https://fresh-clean-cuisine.business.site,,,
,,Georgia Peach,"Soul Food, Southern",Woodlawn,MD,21244,,,,http://www.ilovegeorgiapeach.com/,,,
,,Granny's,,Owings Mills,MD,21117,,+114106540101,+14106540101,http://grannysrestaurant.net/,,,
,,K and T Island Taste,Authentic Homestyle Jamaican Food,Owings Mills,MD,21117,,,,,,,
,,Henry's Soul Cafe,Soul food,Oxon Hill,MD,20745,,+112028887446,+12028887446,http://henryssoulcafe.com/contact-us/,,,
,,With Love Co,"plant based, gluten free, smoothies, juices, dinner, dessert",Baltimore,MD,21234,,+114106651978,+14106651978,https://www.facebook.com/withloveplantbased/,,,
,,Charm City Carry Out,"Wings, subs, Crab fries, wraps, burgers and breakfast",Baltimore,MD,21224,,+114103428000,+14103428000,,,,
,,Colin's Seafood & Grill,,Randallstown,MD,21133,,+114432727818,+14432727818,,,,
,,Southern Blues,"Soul food, carryout",Randallstown,MD,21133,,+114105211830,+14105211830,southernbluesrestaurant.com,,,
,,Grind & Wine,"Soul food, comfort food, brunch",Randallstown,MD,21133,,+114434057070,+14434057070,https://www.grindandwine.com/,,,
,,Tashes Ankh Caribbean Carryout,Jamaican,Windsor Mill,MD,,,+114109229196,+14109229196,http://www.tashes-ankh.com/,,,
,,Gangster Vegan Organics - Riverdale,"Vegan, organic, plant-based - smoothies, bowls, juices, burgersup",Riverdale Park,MD,,,+112406672648,+12406672648,https://gangstervegandmv.com,,,
,,Caribbean Flava,Jamaican,Salisbury,MD,21801,,+114108313185,+14108313185,http://rt13caribbeanflava.com,,,
,,MoJo's Urban Eatery,Pizza/New American,Salisbury,MD,21801,,+114439449507,+14439449507,http://mojossalisbury.com,,,
,,Pack Supermarket,Haitian fried chicken,Miami,FL,33138,,+113057574777,+13057574777,,,,
,,Two Guys Restaurant,"Homestyle, soul food",Miami,FL,33136,,+113053741141,+13053741141,,,,
,,Vegetarian Restaurant By Hakin,Vegan Caribbean,Miami,FL,33162,,+113054056346,+13054056346,,,,
,,Clive's Cafe,Jamaican,Miami,FL,33127,,+113057576512,+13057576512,clivescafe.com,,,
,,Sango's,Chinese-Jamaican,Miami,FL,33157,,+113052520279,+13052520279,,,,
,,Bahamian Pot,Bahamian,Miami,FL,33142,,+113057593408,+13057593408,,,,
,,Bon Gout BBQ,Haitian barbecue,Miami,FL,33127,,+113053815464,+13053815464,bongoutbbq.com,,,
,,Hammond’s Bakery,Jamaican patties,Miami Gardens,FL,33056,,+113056249982,+13056249982,,,,
,,LC Roti Shop,Trinidadian,Miami,FL,33169,,+113056518924,+13056518924,,,,
,,Awash Ethiopian,Ethiopian,Miami Gardens,FL,33169,,+113057705100,+13057705100,awashmiami.com,,,
,,World Famous House of Mac,Mac and cheese,Miami,FL,33127,,+117866366967,+17866366967,houseofmac.com,,,
,,Chef Creole,Caribbean,Miami,FL,33127,,+113057542223,+13057542223,chefcreole.com,,,
,,Jackson's Soul Food,"Homestyle, soul food",Miami,FL,33136,,+113053747661,+13053747661,,,,
,,Bobby's Meals,Ital/Vegan Caribbean,Opa-locka,FL,33054,,+113056858818,+13056858818,,,,
,,Shuckin' & Jivin',Cajun/New Orleans,Carol City,FL,33055,,+113059744751,+13059744751,weshuckin.com,,,
,,Cote Gourmet,Elevated French,Miami Shores,FL,33138,,+113053353631,+13053353631,cotegourmet.com,,,
,,Lil' Greenhouse Grill,Elevated soul food,Miami,FL,33136,,+117862773582,+17862773582,lilgreenhousegrill.com,,,
,,Mazie's Soul Food Takeout,Soul food,Miami,FL,33147,,,,,,,
,,Lorna’s Caribbean & American Grill,Caribbean/soul food,Miami Gardens,FL,33056,,+113056239760,+13056239760,lornascaribbean.com,,,
,,J9 Smoothie Bar & Grill,Healthy Food,Miami,FL,33136,,+117868990615,+17868990615,,,,
,,Taste Rite Bakery,Jamaican patties,Miami,FL,33169,,+113052497483,+13052497483,,,,
,,King Jerk,Barbecue/Jamaican,Miami,FL,33168,,+113053009682,+13053009682,,,,
,,C Bon Bakery,Haitian/bakery/sweets,Miami,FL,33127,,+113053214245,+13053214245,cbonbakery.com,,,
,,Rosie's Pop Up,Elevated soul food,Miami,FL,,,,,,,,
,,Manjay Restaurant,Elevated Caribbean,Miami,FL,33138,,+113059083849,+13059083849,manjayrestaurant.com,,,
,,Jamrock Cuisine,Chinese-Trinidadian,Miami,FL,33186,,+113055987625,+13055987625,,,,
,,Sunday's Eatery,Soul food,Miami Gardens,FL,33056,,+113056219600,+13056219600,trickdaddystore.com,,,
,,B&M Market,Trinidadian,Miami,FL,33138,,+113057572889,+13057572889,bmmarketmiami.com,,,
,,Mama Lucy's All-Pro Ribs,Barbecue,Miami,FL,33167,,,,,,,
,,Ice Cream Heaven,Ice cream sandwiches,Miami Gardens,FL,33056,,+113052039876,+13052039876,,,,
,,Pineapple Express Bar,Roving conch salad in a pineapple,Miami,FL,33147,,+113057473234,+13057473234,,,,
rumcakelove@yahoo.com,,The Rumcake Factory,Desserts,Miami,FL,33181,,+113058015534,+13058015534,https://www.therumcakefactory.org/,,,
,,Red Rooster Overtown,"Soul food, Southern, Barbecue",Miami,FL,33136,,,,,,,
,,Balloo,"Caribbean, Trinidadian, Indian-ish",Miami,FL,33131,,+117865342768,+17865342768,balloorestaurant.com,,,
,,Lovely's,Seafood/soul food,Miami Gardens,FL,33056,,+113056217977,+13056217977,lovelysonthego.com,,,
,,iKrave,"Soul Food, Southern",Miami,FL,33127,,+117867474161,+17867474161,,,,
,,Tomorrowland,American,Miami,FL,33136,,+117865429994,+17865429994,tomorrowlandmiami.com,,,
,,Crabman305,Seafood/Soul food,Opa-locka,FL,33054,,+117864443157,+17864443157,crabman305miami.com,,,
,,Groovin' Bean,Coffeeshop/cafe,Miami,FL,33136,,+117863532566,+17863532566,groovinbean.com,,,
,,Jamaica House Restaurant,Jamaican,Miami,FL,33169,,+113056510083,+13056510083,,,,
,,Yardie Spice,Caribbean/vegan,Homestead,FL,33030,,+117863495138,+17863495138,,,,
,,KC Healthy Cooking,Global,Miami,FL,33181,,+117865024193,+17865024193,kocoyehcuisine.com,,,
,,Dukunoo Jamaican Kitchen,Kitchen,Miami,FL,33127,,+117863345162,+17863345162,dukunoojamaicankitchen.com,,,
,,Morgan's 405,American,Miami,FL,33127,,+117864093688,+17864093688,morganswynwood.com,,,
,,Ortanique On The Mile,Caribbean,Coral Gables,FL,33134,,+113054467710,+13054467710,ortaniquerestaurants.com,,,
